gcid,gcid2,weight_mg,expID,batchID,samplename,genotype,genotype2,modelpred,model,pred,leafcolor,leafshape,rootshape,AGI,aerialpart_weight
Alkane_2,Alkane_2,1,Alkane,Alkane,Alkane,Alkane,Alkane,Alkane,noinfo,noinfo,noinfo,noinfo,noinfo,noinfo,noinfo
Cont13_1,Cont13_1        ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_05_10,Cont13_1        ,col0,col-0,pred,nodata,Cont13_1        ,normal,normal,normal,noinfo,noinfo
Cont16_1,Cont16_1        ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_05_10,Cont16_1        ,col0,col-0,pred,nodata,Cont16_1        ,normal,normal,normal,noinfo,noinfo
Cont18_1,Cont18_1        ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_05_10,Cont18_1        ,col0,col-0,pred,nodata,Cont18_1        ,normal,normal,normal,noinfo,noinfo
Cont_01_1,Cont_01_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_01_1,col0,col-0,pred,nodata,Cont_01_1,normal,normal,normal,noinfo,noinfo
Cont_02_1,Cont_02_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_02_1,col0,col-0,pred,nodata,Cont_02_1,normal,normal,normal,noinfo,noinfo
Cont_03_1,Cont_03_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_03_1,col0,col-0,pred,nodata,Cont_03_1,normal,normal,normal,noinfo,noinfo
Cont_04_1,Cont_04_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_04_1,col0,col-0,pred,nodata,Cont_04_1,normal,normal,normal,noinfo,noinfo
Cont_05_1,Cont_05_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_05_1,col0,col-0,pred,nodata,Cont_05_1,normal,normal,normal,noinfo,noinfo
Cont_06_1,Cont_06_1,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Cont_06_1,col0,col-0,pred,nodata,Cont_06_1,normal,normal,normal,noinfo,noinfo
Cont_07_1,Cont_07_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_07_1       ,col0,col-0,pred,nodata,Cont_07_1       ,normal,normal,normal,noinfo,noinfo
Cont_08_1,Cont_08_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_08_1       ,col0,col-0,pred,nodata,Cont_08_1       ,normal,normal,normal,noinfo,noinfo
Cont_09_1,Cont_09_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_09_1       ,col0,col-0,pred,nodata,Cont_09_1       ,normal,normal,normal,noinfo,noinfo
Cont_10_1,Cont_10_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_10_1       ,col0,col-0,pred,nodata,Cont_10_1       ,normal,normal,normal,noinfo,noinfo
Cont_11_1,Cont_11_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_11_1       ,col0,col-0,pred,nodata,Cont_11_1       ,normal,normal,normal,noinfo,noinfo
Cont_12_1,Cont_12_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Cont_12_1       ,col0,col-0,pred,nodata,Cont_12_1       ,normal,normal,normal,noinfo,noinfo
Cont_19_1,Cont_19_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_19_1       ,col0,col-0,pred,nodata,Cont_19_1       ,normal,normal,normal,noinfo,noinfo
Cont_20_1,Cont_20_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_20_1       ,col0,col-0,pred,nodata,Cont_20_1       ,normal,normal,normal,noinfo,noinfo
Cont_21_1,Cont_21_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_21_1       ,col0,col-0,model,Cont_21_1       ,nodata,normal,normal,normal,noinfo,noinfo
Cont_22_1,Cont_22_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_22_1       ,col0,col-0,pred,nodata,Cont_22_1       ,normal,normal,normal,noinfo,noinfo
Cont_23_1,Cont_23_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_23_1       ,col0,col-0,pred,nodata,Cont_23_1       ,normal,normal,normal,noinfo,noinfo
Cont_24_1,Cont_24_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_06_07,Cont_24_1       ,col0,col-0,pred,nodata,Cont_24_1       ,normal,normal,normal,noinfo,noinfo
Cont_25_1,Cont_25_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_25_1       ,col0,col-0,pred,nodata,Cont_25_1       ,normal,normal,normal,noinfo,noinfo
Cont_26_1,Cont_26_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_26_1       ,col0,col-0,pred,nodata,Cont_26_1       ,normal,normal,normal,noinfo,noinfo
Cont_27_1,Cont_27_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_27_1       ,col0,col-0,pred,nodata,Cont_27_1       ,normal,normal,normal,noinfo,noinfo
Cont_28_1,Cont_28_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_28_1       ,col0,col-0,pred,nodata,Cont_28_1       ,normal,normal,normal,noinfo,noinfo
Cont_29_1,Cont_29_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_29_1       ,col0,col-0,pred,nodata,Cont_29_1       ,normal,normal,normal,noinfo,noinfo
Cont_30_1,Cont_30_1       ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_08_11_12,Cont_30_1       ,col0,col-0,pred,nodata,Cont_30_1       ,normal,normal,normal,noinfo,noinfo
MeKO_01_01_1,MeKO_01_01_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_01,aba15,aba1-5,pred,nodata,MeKO_01_01_1    ,normal,round,normal,AT5G67030,32
MeKO_01_02_1,MeKO_01_02_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_02,aba15,aba1-5,model,MeKO_01_02_1    ,nodata,normal,round,normal,AT5G67030,32.5
MeKO_01_03_1,MeKO_01_03_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_05,aba15,aba1-5,pred,nodata,MeKO_01_03_1    ,normal,round,normal,AT5G67030,22.3
MeKO_01_04_1,MeKO_01_04_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_06,aba15,aba1-5,pred,nodata,MeKO_01_04_1    ,normal,round,normal,AT5G67030,9.5
MeKO_01_05_1,MeKO_01_05_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_09,aba15,aba1-5,pred,nodata,MeKO_01_05_1    ,normal,round,normal,AT5G67030,21.2
MeKO_01_06_1,MeKO_01_06_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,10_10,aba15,aba1-5,pred,nodata,MeKO_01_06_1    ,normal,round,normal,AT5G67030,25.1
MeKO_01_07_1,MeKO_01_07_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_01,aba23,aba2-3,pred,nodata,MeKO_01_07_1    ,normal,round,normal,AT1G52340,30.6
MeKO_01_08_1,MeKO_01_08_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_03,aba23,aba2-3,model,MeKO_01_08_1    ,nodata,normal,round,normal,AT1G52340,35.8
MeKO_01_09_1,MeKO_01_09_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_04,aba23,aba2-3,pred,nodata,MeKO_01_09_1    ,normal,round,normal,AT1G52340,39.3
MeKO_01_10_1,MeKO_01_10_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_05,aba23,aba2-3,pred,nodata,MeKO_01_10_1    ,normal,round,normal,AT1G52340,26.7
MeKO_01_11_1,MeKO_01_11_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_06,aba23,aba2-3,pred,nodata,MeKO_01_11_1    ,normal,round,normal,AT1G52340,24.3
MeKO_01_12_1,MeKO_01_12_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_07,aba23,aba2-3,pred,nodata,MeKO_01_12_1    ,normal,round,normal,AT1G52340,28.7
MeKO_01_13_1,MeKO_01_13_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_08,aba23,aba2-3,pred,nodata,MeKO_01_13_1    ,normal,round,normal,AT1G52340,24.9
MeKO_01_14_1,MeKO_01_14_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,48_09,aba23,aba2-3,pred,nodata,MeKO_01_14_1    ,normal,round,normal,AT1G52340,26.8
MeKO_01_15_1,MeKO_01_15_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_01,rsw21,rsw2-1,pred,nodata,MeKO_01_15_1    ,normal,normal,short,AT5G49720,14.6
MeKO_01_16_1,MeKO_01_16_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_02,rsw21,rsw2-1,pred,nodata,MeKO_01_16_1    ,normal,normal,short,AT5G49720,7.7
MeKO_01_17_1,MeKO_01_17_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_03,rsw21,rsw2-1,model,MeKO_01_17_1    ,nodata,normal,normal,short,AT5G49720,9.4
MeKO_01_18_1,MeKO_01_18_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_05,rsw21,rsw2-1,model,MeKO_01_18_1    ,nodata,normal,normal,short,AT5G49720,12.2
MeKO_01_19_1,MeKO_01_19_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_06,rsw21,rsw2-1,pred,nodata,MeKO_01_19_1    ,normal,normal,short,AT5G49720,16
MeKO_01_20_1,MeKO_01_20_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_07,rsw21,rsw2-1,pred,nodata,MeKO_01_20_1    ,normal,normal,short,AT5G49720,15.6
MeKO_01_21_1,MeKO_01_21_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_08,rsw21,rsw2-1,pred,nodata,MeKO_01_21_1    ,normal,normal,short,AT5G49720,12.7
MeKO_01_22_1,MeKO_01_22_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,103_09,rsw21,rsw2-1,pred,nodata,MeKO_01_22_1    ,normal,normal,short,AT5G49720,14.9
MeKO_01_23_1,MeKO_01_23_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_01,cim6,cim6,pred,nodata,MeKO_01_23_1    ,normal,normal,normal,noinfo,31.1
MeKO_01_24_1,MeKO_01_24_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_02,cim6,cim6,pred,nodata,MeKO_01_24_1    ,normal,normal,normal,noinfo,26
MeKO_01_25_1,MeKO_01_25_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_03,cim6,cim6,pred,nodata,MeKO_01_25_1    ,normal,normal,normal,noinfo,22
MeKO_01_26_1,MeKO_01_26_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_04,cim6,cim6,pred,nodata,MeKO_01_26_1    ,normal,normal,normal,noinfo,26.1
MeKO_01_27_1,MeKO_01_27_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_06,cim6,cim6,pred,nodata,MeKO_01_27_1    ,normal,normal,normal,noinfo,26.6
MeKO_01_28_1,MeKO_01_28_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_07,cim6,cim6,pred,nodata,MeKO_01_28_1    ,normal,normal,normal,noinfo,26.2
MeKO_01_29_1,MeKO_01_29_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_08,cim6,cim6,pred,nodata,MeKO_01_29_1    ,normal,normal,normal,noinfo,23.4
MeKO_01_30_1,MeKO_01_30_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,105_09,cim6,cim6,pred,nodata,MeKO_01_30_1    ,normal,normal,normal,noinfo,37.1
MeKO_01_31_1,MeKO_01_31_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_01,col0,col-0,pred,nodata,MeKO_01_31_1    ,normal,normal,normal,noinfo,36.6
MeKO_01_32_1,MeKO_01_32_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_02,col0,col-0,pred,nodata,MeKO_01_32_1    ,normal,normal,normal,noinfo,37.5
MeKO_01_33_1,MeKO_01_33_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_03,col0,col-0,pred,nodata,MeKO_01_33_1    ,normal,normal,normal,noinfo,30.1
MeKO_01_34_1,MeKO_01_34_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_04,col0,col-0,pred,nodata,MeKO_01_34_1    ,normal,normal,normal,noinfo,31.9
MeKO_01_35_1,MeKO_01_35_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_06,col0,col-0,pred,nodata,MeKO_01_35_1    ,normal,normal,normal,noinfo,37.8
MeKO_01_36_1,MeKO_01_36_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_07,col0,col-0,pred,nodata,MeKO_01_36_1    ,normal,normal,normal,noinfo,21.9
MeKO_01_37_1,MeKO_01_37_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_08,col0,col-0,pred,nodata,MeKO_01_37_1    ,normal,normal,normal,noinfo,22.1
MeKO_01_38_1,MeKO_01_38_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_lot4_09,col0,col-0,pred,nodata,MeKO_01_38_1    ,normal,normal,normal,noinfo,26.4
MeKO_01_39_1,MeKO_01_39_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_01,col0,col-0,pred,nodata,MeKO_01_39_1    ,normal,normal,normal,noinfo,21.2
MeKO_01_40_1,MeKO_01_40_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_02,col0,col-0,pred,nodata,MeKO_01_40_1    ,normal,normal,normal,noinfo,41.3
MeKO_01_41_1,MeKO_01_41_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_03,col0,col-0,pred,nodata,MeKO_01_41_1    ,normal,normal,normal,noinfo,20.4
MeKO_01_42_1,MeKO_01_42_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_04,col0,col-0,pred,nodata,MeKO_01_42_1    ,normal,normal,normal,noinfo,22
MeKO_01_43_1,MeKO_01_43_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_06,col0,col-0,pred,nodata,MeKO_01_43_1    ,normal,normal,normal,noinfo,30.3
MeKO_01_44_1,MeKO_01_44_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_09,col0,col-0,pred,nodata,MeKO_01_44_1    ,normal,normal,normal,noinfo,32.8
MeKO_01_45_1,MeKO_01_45_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_01_09,Col_Jun08_10,col0,col-0,pred,nodata,MeKO_01_45_1    ,normal,normal,normal,noinfo,26.1
MeKO_02_01_1,MeKO_02_01_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_01,cim9,cim9,pred,nodata,MeKO_02_01_1    ,normal,normal,normal,noinfo,19.6
MeKO_02_02_1,MeKO_02_02_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_02,cim9,cim9,pred,nodata,MeKO_02_02_1    ,normal,normal,normal,noinfo,16.1
MeKO_02_03_1,MeKO_02_03_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_03,cim9,cim9,model,MeKO_02_03_1    ,nodata,normal,normal,normal,noinfo,22.2
MeKO_02_04_1,MeKO_02_04_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_04,cim9,cim9,pred,nodata,MeKO_02_04_1    ,normal,normal,normal,noinfo,24.2
MeKO_02_05_1,MeKO_02_05_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_07,cim9,cim9,pred,nodata,MeKO_02_05_1    ,normal,normal,normal,noinfo,27.1
MeKO_02_06_1,MeKO_02_06_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_08,cim9,cim9,pred,nodata,MeKO_02_06_1    ,normal,normal,normal,noinfo,16.8
MeKO_02_07_1,MeKO_02_07_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_09,cim9,cim9,pred,nodata,MeKO_02_07_1    ,normal,normal,normal,noinfo,18.6
MeKO_02_08_1,MeKO_02_08_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,107_10,cim9,cim9,pred,nodata,MeKO_02_08_1    ,normal,normal,normal,noinfo,17.9
MeKO_02_09_1,MeKO_02_09_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_01,cim13,cim13,pred,nodata,MeKO_02_09_1    ,normal,normal,normal,noinfo,23.2
MeKO_02_10_1,MeKO_02_10_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_02,cim13,cim13,pred,nodata,MeKO_02_10_1    ,normal,normal,normal,noinfo,29.1
MeKO_02_11_1,MeKO_02_11_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_03,cim13,cim13,pred,nodata,MeKO_02_11_1    ,normal,normal,normal,noinfo,15.3
MeKO_02_12_1,MeKO_02_12_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_04,cim13,cim13,pred,nodata,MeKO_02_12_1    ,normal,normal,normal,noinfo,24.8
MeKO_02_13_1,MeKO_02_13_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_05,cim13,cim13,pred,nodata,MeKO_02_13_1    ,normal,normal,normal,noinfo,23
MeKO_02_14_1,MeKO_02_14_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_06,cim13,cim13,pred,nodata,MeKO_02_14_1    ,normal,normal,normal,noinfo,17.6
MeKO_02_15_1,MeKO_02_15_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_07,cim13,cim13,pred,nodata,MeKO_02_15_1    ,normal,normal,normal,noinfo,10.6
MeKO_02_16_1,MeKO_02_16_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,110_09,cim13,cim13,model,MeKO_02_16_1    ,nodata,normal,normal,normal,noinfo,27.7
MeKO_02_17_1,MeKO_02_17_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_01,cim11,cim11,pred,nodata,MeKO_02_17_1    ,normal,normal,normal,noinfo,37.1
MeKO_02_18_1,MeKO_02_18_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_02,cim11,cim11,pred,nodata,MeKO_02_18_1    ,normal,normal,normal,noinfo,21.9
MeKO_02_19_1,MeKO_02_19_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_05,cim11,cim11,pred,nodata,MeKO_02_19_1    ,normal,normal,normal,noinfo,21.4
MeKO_02_20_1,MeKO_02_20_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_06,cim11,cim11,pred,nodata,MeKO_02_20_1    ,normal,normal,normal,noinfo,30
MeKO_02_21_1,MeKO_02_21_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_07,cim11,cim11,pred,nodata,MeKO_02_21_1    ,normal,normal,normal,noinfo,16
MeKO_02_22_1,MeKO_02_22_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_08,cim11,cim11,pred,nodata,MeKO_02_22_1    ,normal,normal,normal,noinfo,21
MeKO_02_23_1,MeKO_02_23_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_09,cim11,cim11,pred,nodata,MeKO_02_23_1    ,normal,normal,normal,noinfo,28.8
MeKO_02_24_1,MeKO_02_24_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,109_10,cim11,cim11,pred,nodata,MeKO_02_24_1    ,normal,normal,normal,noinfo,28.6
MeKO_02_25_1,MeKO_02_25_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_01,mur91,mur9-1,model,MeKO_02_25_1    ,nodata,palegreen,normal,normal,noinfo,21.8
MeKO_02_26_1,MeKO_02_26_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_02,mur91,mur9-1,pred,nodata,MeKO_02_26_1    ,palegreen,normal,normal,noinfo,16.1
MeKO_02_27_1,MeKO_02_27_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_03,mur91,mur9-1,pred,nodata,MeKO_02_27_1    ,palegreen,normal,normal,noinfo,14.7
MeKO_02_28_1,MeKO_02_28_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_04,mur91,mur9-1,pred,nodata,MeKO_02_28_1    ,palegreen,normal,normal,noinfo,16
MeKO_02_29_1,MeKO_02_29_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_06,mur91,mur9-1,pred,nodata,MeKO_02_29_1    ,palegreen,normal,normal,noinfo,16.4
MeKO_02_30_1,MeKO_02_30_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_07,mur91,mur9-1,pred,nodata,MeKO_02_30_1    ,palegreen,normal,normal,noinfo,15.6
MeKO_02_31_1,MeKO_02_31_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_08,mur91,mur9-1,model,MeKO_02_31_1    ,nodata,palegreen,normal,normal,noinfo,15.2
MeKO_02_32_1,MeKO_02_32_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,153_10,mur91,mur9-1,pred,nodata,MeKO_02_32_1    ,palegreen,normal,normal,noinfo,14.2
MeKO_02_33_1,MeKO_02_33_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_01,col0,col-0,pred,nodata,MeKO_02_33_1    ,normal,normal,normal,noinfo,23.8
MeKO_02_34_1,MeKO_02_34_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_02,col0,col-0,pred,nodata,MeKO_02_34_1    ,normal,normal,normal,noinfo,21.3
MeKO_02_35_1,MeKO_02_35_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_03,col0,col-0,pred,nodata,MeKO_02_35_1    ,normal,normal,normal,noinfo,10.9
MeKO_02_36_1,MeKO_02_36_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_04,col0,col-0,pred,nodata,MeKO_02_36_1    ,normal,normal,normal,noinfo,29.9
MeKO_02_37_1,MeKO_02_37_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_06,col0,col-0,pred,nodata,MeKO_02_37_1    ,normal,normal,normal,noinfo,25.9
MeKO_02_38_1,MeKO_02_38_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_07,col0,col-0,pred,nodata,MeKO_02_38_1    ,normal,normal,normal,noinfo,14.9
MeKO_02_39_1,MeKO_02_39_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_09,col0,col-0,pred,nodata,MeKO_02_39_1    ,normal,normal,normal,noinfo,33.3
MeKO_02_40_1,MeKO_02_40_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_lot4_10,col0,col-0,pred,nodata,MeKO_02_40_1    ,normal,normal,normal,noinfo,24.3
MeKO_02_41_1,MeKO_02_41_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_02,col0,col-0,pred,nodata,MeKO_02_41_1    ,normal,normal,normal,noinfo,32
MeKO_02_42_1,MeKO_02_42_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_03,col0,col-0,pred,nodata,MeKO_02_42_1    ,normal,normal,normal,noinfo,39.4
MeKO_02_43_1,MeKO_02_43_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_04,col0,col-0,pred,nodata,MeKO_02_43_1    ,normal,normal,normal,noinfo,28.2
MeKO_02_44_1,MeKO_02_44_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_05,col0,col-0,pred,nodata,MeKO_02_44_1    ,normal,normal,normal,noinfo,23.6
MeKO_02_45_1,MeKO_02_45_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_07,col0,col-0,pred,nodata,MeKO_02_45_1    ,normal,normal,normal,noinfo,31.5
MeKO_02_46_1,MeKO_02_46_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_08,col0,col-0,pred,nodata,MeKO_02_46_1    ,normal,normal,normal,noinfo,27
MeKO_02_47_1,MeKO_02_47_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_09,col0,col-0,pred,nodata,MeKO_02_47_1    ,normal,normal,normal,noinfo,25.8
MeKO_02_48_1,MeKO_02_48_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,Col_Jun08_10,col0,col-0,pred,nodata,MeKO_02_48_1    ,normal,normal,normal,noinfo,32.9
MeKO_03_01_1,MeKO_03_01_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,11_01,aba21,aba2-1,pred,nodata,MeKO_03_01_1    ,normal,normal,normal,AT1G52340,19.2
MeKO_03_02_1,MeKO_03_02_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,11_02,aba21,aba2-1,pred,nodata,MeKO_03_02_1    ,normal,normal,normal,AT1G52340,21
MeKO_03_03_1,MeKO_03_03_1    ,0.055555556,110106_MeKO_5batch_rep_AndiMS,MeKO_02_03_04,11_04,aba21,aba2-1,pred,nodata,MeKO_03_03_1    ,normal,normal,normal,AT1G52340,17
